ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
1434,PBZ-24-00205,276876.0,2024-01-03 00:00:00,CTTP000006,972,"{'name_sim': 0.037, 'ref_sim': 0.3333, 'amt_diff': 40420.0, 'date_diff_days': 19724, 'composite_score': 0.2094}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.409415
1435,PBZ-24-00208,15624.0,2024-01-03 00:00:00,CTTP000006,345,"{'name_sim': 0.1176, 'ref_sim': 0.1818, 'amt_diff': 1051.0, 'date_diff_days': 19724, 'composite_score': 0.1814}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.436038
1437,PBZ-24-00079,6592.82,2024-01-03 00:00:00,CTTP000004,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1354.18, 'date_diff_days': 19724, 'composite_score': 0.2306}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.492714
1438,PBZ-24-00099,28433.75,2024-01-03 00:00:00,CTTP000101,203,"{'name_sim': 0.1143, 'ref_sim': 0.1667, 'amt_diff': 1566.25, 'date_diff_days': 19724, 'composite_score': 0.1737}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.509429
1439,PBZ-24-00206,71046.0,2024-01-03 00:00:00,CTTP000006,996,"{'name_sim': 0.027, 'ref_sim': 0.3333, 'amt_diff': 3026.0, 'date_diff_days': 19724, 'composite_score': 0.21}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.525995
1440,PBZ-24-00207,-141876.0,2024-01-03 00:00:00,CTTP000006,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 143863.0, 'date_diff_days': 19724, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.584000
1441,PBZ-24-00670,-10415.41,2024-01-03 00:00:00,CTTP000032,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 12402.41, 'date_diff_days': 19724, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.633952
1442,PBZ-24-00071,16687.36,2024-01-03 00:00:00,CTTP000034,590,"{'name_sim': 0.0303, 'ref_sim': 0.3333, 'amt_diff': 3632.64, 'date_diff_days': 19724, 'composite_score': 0.2028}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.667438
1443,PBZ-24-00209,141876.0,2024-01-03 00:00:00,CTTP000006,683,"{'name_sim': 0.0385, 'ref_sim': 0.3077, 'amt_diff': 5134.0, 'date_diff_days': 19724, 'composite_score': 0.204}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.683838
1444,SZPBZ24+00033,6478.16,2024-01-03 00:00:00,CTTP000212,806,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1468.84, 'date_diff_days': 19724, 'composite_score': 0.2081}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.734037
1445,SZPBZ24+00060,212922.0,2024-01-03 00:00:00,CTTP000006,623,"{'name_sim': 0.069, 'ref_sim': 0.2857, 'amt_diff': 12922.0, 'date_diff_days': 19724, 'composite_score': 0.2066}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.759179
1446,SZPBZ24+00063,12757.14,2024-01-03 00:00:00,CTTP000034,806,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 4810.14, 'date_diff_days': 19724, 'composite_score': 0.2006}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.800325
1447,SZPBZ24+00065,5701.96,2024-01-03 00:00:00,CTTP000026,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2245.04, 'date_diff_days': 19724, 'composite_score': 0.1998}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.842481
1448,SZPBZ24+00066,17063.11,2024-01-03 00:00:00,CTTP000026,956,"{'name_sim': 0.1538, 'ref_sim': 0.1538, 'amt_diff': 4363.11, 'date_diff_days': 19724, 'composite_score': 0.1757}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.883684
1449,SZPBZ24+00072,4814.68,2024-01-03 00:00:00,CTTP000270,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2301.68, 'date_diff_days': 19724, 'composite_score': 0.1956}",LOW_SCORE,AP_Team,2025-09-08T18:19:59.940429
1451,SZPBZ24+00244,4650.9,2024-01-03 00:00:00,CTTP000270,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2137.9, 'date_diff_days': 19724, 'composite_score': 0.1965}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.025431
1452,SZPBZ24+00201,19192.58,2024-01-03 00:00:00,CTTP000012,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 3467.42, 'date_diff_days': 19724, 'composite_score': 0.2225}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.058881
1453,SZPBZ24+00276,292500.0,2024-01-03 00:00:00,CTTP000006,977,"{'name_sim': 0.0294, 'ref_sim': 0.2857, 'amt_diff': 2100.0, 'date_diff_days': 19724, 'composite_score': 0.1914}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.082888
1454,SZPBZ24+00286,5191.2,2024-01-03 00:00:00,CTTP000004,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2678.2, 'date_diff_days': 19724, 'composite_score': 0.1937}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.141926
1455,SZPBZ24+00386,24725.0,2024-01-03 00:00:00,CTTP000101,284,"{'name_sim': 0.1765, 'ref_sim': 0.1429, 'amt_diff': 4725.0, 'date_diff_days': 19724, 'composite_score': 0.1841}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.158634
1456,PBZ-24-00006,5423.84,2024-01-04 00:00:00,CTTP000091,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2523.16, 'date_diff_days': 19725, 'composite_score': 0.2176}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.198636
1457,PBZ-24-00007,17578.4,2024-01-04 00:00:00,CTTP000058,590,"{'name_sim': 0.0303, 'ref_sim': 0.3333, 'amt_diff': 2741.6, 'date_diff_days': 19725, 'composite_score': 0.2058}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.230638
1458,PBZ-24-00008,5428.2,2024-01-04 00:00:00,CTTP000091,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2518.8, 'date_diff_days': 19725, 'composite_score': 0.2177}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.283326
1459,PBZ-24-00011,310096.42,2024-01-04 00:00:00,CTTP000221,950,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 45503.58, 'date_diff_days': 19725, 'composite_score': 0.2456}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.300100
1460,PBZ-24-00012,7044.0,2024-01-04 00:00:00,CTTP000380,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 903.0, 'date_diff_days': 19725, 'composite_score': 0.2345}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.341778
1461,PBZ-24-00013,7044.0,2024-01-04 00:00:00,CTTP000380,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 903.0, 'date_diff_days': 19725, 'composite_score': 0.2345}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.391811
1462,PBZ-24-00014,7020.0,2024-01-04 00:00:00,CTTP000380,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 927.0, 'date_diff_days': 19725, 'composite_score': 0.2343}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.432944
1463,PBZ-24-00023,30492.0,2024-01-04 00:00:00,CTTP000005,118,"{'name_sim': 0.1667, 'ref_sim': 0.1818, 'amt_diff': 4508.0, 'date_diff_days': 19725, 'composite_score': 0.1994}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.448942
1464,PBZ-24-00036,36996.7,2024-01-04 00:00:00,CTTP000006,118,"{'name_sim': 0.1667, 'ref_sim': 0.1818, 'amt_diff': 1996.7, 'date_diff_days': 19725, 'composite_score': 0.2041}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.466256
1465,PBZ-24-00040,10156.84,2024-01-04 00:00:00,CTTP000131,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2209.84, 'date_diff_days': 19725, 'composite_score': 0.23}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.507632
1466,PBZ-24-00043,12627.2,2024-01-04 00:00:00,CTTP001375,806,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4680.2, 'date_diff_days': 19725, 'composite_score': 0.2224}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.541290
1467,PBZ-24-00044,4738.56,2024-01-04 00:00:00,CTTP001375,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2225.56, 'date_diff_days': 19725, 'composite_score': 0.2174}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.591592
1468,PBZ-24-00045,12919.0,2024-01-04 00:00:00,CTTP000252,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4972.0, 'date_diff_days': 19725, 'composite_score': 0.2217}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.631999
1469,PBZ-24-00046,5341.6,2024-01-04 00:00:00,CTTP000038,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2605.4, 'date_diff_days': 19725, 'composite_score': 0.2165}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.682782
1470,PBZ-24-00047,20064.0,2024-01-04 00:00:00,CTTP000101,590,"{'name_sim': 0.0303, 'ref_sim': 0.3333, 'amt_diff': 256.0, 'date_diff_days': 19725, 'composite_score': 0.213}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.708059
1471,PBZ-24-00048,1342.92,2024-01-04 00:00:00,CTTP000177,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 644.08, 'date_diff_days': 19725, 'composite_score': 0.2169}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.749255
1472,PBZ-24-00051,8215.2,2024-01-04 00:00:00,CTTP000326,804,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 268.2, 'date_diff_days': 19725, 'composite_score': 0.2393}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.791478
1473,PBZ-24-00052,16084.6,2024-01-04 00:00:00,CTTP000303,286,"{'name_sim': 0.1765, 'ref_sim': 0.1667, 'amt_diff': 3915.4, 'date_diff_days': 19725, 'composite_score': 0.1922}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.824692
1474,PBZ-24-00055,16625.37,2024-01-04 00:00:00,CTTP000007,286,"{'name_sim': 0.1765, 'ref_sim': 0.1667, 'amt_diff': 3374.63, 'date_diff_days': 19725, 'composite_score': 0.1943}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.858022
1475,PBZ-24-00058,6286.56,2024-01-04 00:00:00,CTTP000031,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1660.44, 'date_diff_days': 19725, 'composite_score': 0.2277}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.899081
1476,PBZ-24-00065,19372.71,2024-01-04 00:00:00,CTTP000008,608,"{'name_sim': 0.0678, 'ref_sim': 0.3333, 'amt_diff': 3750.29, 'date_diff_days': 19725, 'composite_score': 0.2208}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.924445
1477,PBZ-24-00066,26751.11,2024-01-04 00:00:00,CTTP000212,203,"{'name_sim': 0.1143, 'ref_sim': 0.1667, 'amt_diff': 3248.89, 'date_diff_days': 19725, 'composite_score': 0.1704}",LOW_SCORE,AP_Team,2025-09-08T18:20:00.956449
1478,PBZ-24-00082,7015.9,2024-01-04 00:00:00,CTTP000386,805,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 931.1, 'date_diff_days': 19725, 'composite_score': 0.2343}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.007691
1479,PBZ-24-00083,25759.32,2024-01-04 00:00:00,CTTP000007,10,"{'name_sim': 0.1034, 'ref_sim': 0.1818, 'amt_diff': 918.2, 'date_diff_days': 19725, 'composite_score': 0.1766}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.024534
1480,PBZ-24-00084,7001.06,2024-01-04 00:00:00,CTTP000008,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 945.94, 'date_diff_days': 19725, 'composite_score': 0.2342}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.072330
1481,PBZ-24-00085,26654.82,2024-01-04 00:00:00,CTTP000020,608,"{'name_sim': 0.0678, 'ref_sim': 0.3333, 'amt_diff': 3531.82, 'date_diff_days': 19725, 'composite_score': 0.2239}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.080337
1482,PBZ-24-00086,22653.59,2024-01-04 00:00:00,CTTP000097,308,"{'name_sim': 0.1176, 'ref_sim': 0.1818, 'amt_diff': 2753.59, 'date_diff_days': 19725, 'composite_score': 0.1787}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.107517
1483,PBZ-24-00087,8377.98,2024-01-04 00:00:00,CTTP000212,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 430.98, 'date_diff_days': 19725, 'composite_score': 0.2383}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.148823
1484,PBZ-24-00088,26198.91,2024-01-04 00:00:00,CTTP000066,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 3538.91, 'date_diff_days': 19725, 'composite_score': 0.1712}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.165525
1485,PBZ-24-00089,6714.9,2024-01-04 00:00:00,CTTP000235,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1232.1, 'date_diff_days': 19725, 'composite_score': 0.2317}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.206746
1486,PBZ-24-00090,7472.76,2024-01-04 00:00:00,CTTP000255,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 474.24, 'date_diff_days': 19725, 'composite_score': 0.2377}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.246746
1487,PBZ-24-00094,26080.97,2024-01-04 00:00:00,CTTP000024,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 3420.97, 'date_diff_days': 19725, 'composite_score': 0.1714}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.262749
1488,PBZ-24-00095,3879.43,2024-01-04 00:00:00,CTTP000031,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1366.43, 'date_diff_days': 19725, 'composite_score': 0.2233}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.310747
1493,PBZ-24-00622,-747.0,2024-01-04 00:00:00,CTTP000091,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2734.0, 'date_diff_days': 19725, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.431132
1494,PBZ-24-00623,-746.4,2024-01-04 00:00:00,CTTP000091,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2733.4, 'date_diff_days': 19725, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.455169
1496,PBZ-24-00654,5642.2,2024-01-04 00:00:00,CTTP000003,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2304.8, 'date_diff_days': 19725, 'composite_score': 0.2205}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.519132
1497,SZPBZ24+00062,5130.61,2024-01-04 00:00:00,CTTP000235,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2617.61, 'date_diff_days': 19725, 'composite_score': 0.194}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.564991
1498,SZPBZ24+00069,12713.59,2024-01-04 00:00:00,CTTP000007,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 4766.59, 'date_diff_days': 19725, 'composite_score': 0.2007}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.606292
1500,SZPBZ24+00157,8215.2,2024-01-04 00:00:00,CTTP000326,800,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 268.2, 'date_diff_days': 19725, 'composite_score': 0.2178}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.665051
1501,SZPBZ24+00162,16084.6,2024-01-04 00:00:00,CTTP000303,1167,"{'name_sim': 0.0364, 'ref_sim': 0.2857, 'amt_diff': 2334.6, 'date_diff_days': 19725, 'composite_score': 0.1877}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.698063
1502,SZPBZ24+00190,20493.23,2024-01-04 00:00:00,CTTP000020,1170,"{'name_sim': 0.0385, 'ref_sim': 0.2857, 'amt_diff': 437.63, 'date_diff_days': 19725, 'composite_score': 0.1948}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.722808
1503,SZPBZ24+00198,20543.15,2024-01-04 00:00:00,CTTP000066,1170,"{'name_sim': 0.0385, 'ref_sim': 0.2857, 'amt_diff': 487.55, 'date_diff_days': 19725, 'composite_score': 0.1947}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.746809
1504,SZPBZ24+00225,4738.56,2024-01-04 00:00:00,CTTP001375,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2225.56, 'date_diff_days': 19725, 'composite_score': 0.196}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.798633
1505,SZPBZ24+00232,12919.0,2024-01-04 00:00:00,CTTP000252,805,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 4972.0, 'date_diff_days': 19725, 'composite_score': 0.2002}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.831586
1506,SZPBZ24+00251,10156.84,2024-01-04 00:00:00,CTTP000131,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2209.84, 'date_diff_days': 19725, 'composite_score': 0.2086}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.873545
1507,SZPBZ24+00252,1342.92,2024-01-04 00:00:00,CTTP000177,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 644.08, 'date_diff_days': 19725, 'composite_score': 0.1955}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.914561
1508,MISC05-24-000002,8.72,2024-01-04 00:00:00,CTTP000332,126,"{'name_sim': 0.1714, 'ref_sim': 0.1333, 'amt_diff': 184.28, 'date_diff_days': 19725, 'composite_score': 0.1371}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.947946
1509,SZPBZ24+00288,6410.03,2024-01-04 00:00:00,CTTP000212,805,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1536.97, 'date_diff_days': 19725, 'composite_score': 0.2075}",LOW_SCORE,AP_Team,2025-09-08T18:20:01.997898
1510,SZPBZ24+00389,55458.75,2024-01-04 00:00:00,CTTP000101,686,"{'name_sim': 0.0385, 'ref_sim': 0.2667, 'amt_diff': 2118.75, 'date_diff_days': 19725, 'composite_score': 0.1854}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.022506
1511,SZPBZ24+00392,21108.0,2024-01-04 00:00:00,CTTP000380,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 1552.0, 'date_diff_days': 19725, 'composite_score': 0.2278}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.047649
1513,PBZ-24-00016,4812.0,2024-01-05 00:00:00,CTTP000172,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2299.0, 'date_diff_days': 19726, 'composite_score': 0.217}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.114379
1514,PBZ-24-00024,49346.7,2024-01-05 00:00:00,CTTP000006,152,"{'name_sim': 0.1404, 'ref_sim': 0.1667, 'amt_diff': 653.3, 'date_diff_days': 19726, 'composite_score': 0.1875}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.139211
1515,PBZ-24-00026,118389.6,2024-01-05 00:00:00,CTTP000005,990,"{'name_sim': 0.0741, 'ref_sim': 0.3333, 'amt_diff': 6946.6, 'date_diff_days': 19726, 'composite_score': 0.2304}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.156301
1516,PBZ-24-00028,91904.4,2024-01-05 00:00:00,CTTP000330,1171,"{'name_sim': 0.0351, 'ref_sim': 0.3333, 'amt_diff': 561.76, 'date_diff_days': 19726, 'composite_score': 0.2155}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.172304
1517,PBZ-24-00049,19406.4,2024-01-05 00:00:00,CTTP000269,907,"{'name_sim': 0.1176, 'ref_sim': 0.1818, 'amt_diff': 218.6, 'date_diff_days': 19726, 'composite_score': 0.1842}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.197596
1518,PBZ-24-00053,230474.6,2024-01-05 00:00:00,CTTP000005,583,"{'name_sim': 0.04, 'ref_sim': 0.3333, 'amt_diff': 4257.6, 'date_diff_days': 19726, 'composite_score': 0.2171}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.214350
1519,PBZ-24-00054,178321.54,2024-01-05 00:00:00,CTTP000012,617,"{'name_sim': 0.043, 'ref_sim': 0.3333, 'amt_diff': 28278.46, 'date_diff_days': 19726, 'composite_score': 0.2114}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.238995
1520,PBZ-24-00057,8964.26,2024-01-05 00:00:00,CTTP000064,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1017.26, 'date_diff_days': 19726, 'composite_score': 0.2352}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.280828
1521,PBZ-24-00063,23407.71,2024-01-05 00:00:00,CTTP000274,284,"{'name_sim': 0.1765, 'ref_sim': 0.1667, 'amt_diff': 3407.71, 'date_diff_days': 19726, 'composite_score': 0.1971}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.306168
1522,PBZ-24-00069,14037.58,2024-01-05 00:00:00,CTTP000011,956,"{'name_sim': 0.1538, 'ref_sim': 0.1818, 'amt_diff': 1337.58, 'date_diff_days': 19726, 'composite_score': 0.1963}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.330873
1523,PBZ-24-00072,5192.8,2024-01-05 00:00:00,CTTP000235,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2679.8, 'date_diff_days': 19726, 'composite_score': 0.2151}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.387454
1524,PBZ-24-00074,24581.12,2024-01-05 00:00:00,CTTP000143,590,"{'name_sim': 0.0303, 'ref_sim': 0.3333, 'amt_diff': 4261.12, 'date_diff_days': 19726, 'composite_score': 0.205}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.406157
1525,PBZ-24-00075,25702.79,2024-01-05 00:00:00,CTTP000054,608,"{'name_sim': 0.0678, 'ref_sim': 0.3333, 'amt_diff': 2579.79, 'date_diff_days': 19726, 'composite_score': 0.2255}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.422783
1526,PBZ-24-00078,20034.16,2024-01-05 00:00:00,CTTP000031,590,"{'name_sim': 0.0303, 'ref_sim': 0.3333, 'amt_diff': 285.84, 'date_diff_days': 19726, 'composite_score': 0.2129}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.447613
1527,PBZ-24-00091,3729.66,2024-01-05 00:00:00,CTTP000363,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1216.66, 'date_diff_days': 19726, 'composite_score': 0.2246}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.496176
1528,PBZ-24-00093,26255.85,2024-01-05 00:00:00,CTTP000363,10,"{'name_sim': 0.1034, 'ref_sim': 0.1818, 'amt_diff': 1414.73, 'date_diff_days': 19726, 'composite_score': 0.1757}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.513887
1529,PBZ-24-00096,26635.71,2024-01-05 00:00:00,CTTP000075,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 3975.71, 'date_diff_days': 19726, 'composite_score': 0.1705}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.530580
1530,PBZ-24-00097,7043.28,2024-01-05 00:00:00,CTTP000388,807,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 903.72, 'date_diff_days': 19726, 'composite_score': 0.2345}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.572459
1533,PBZ-24-00034,27187.6,2024-01-05 00:00:00,CTTP000038,10,"{'name_sim': 0.1034, 'ref_sim': 0.1818, 'amt_diff': 2346.48, 'date_diff_days': 19726, 'composite_score': 0.1741}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.613934
1534,PBZ-24-00100,168615.0,2024-01-05 00:00:00,CTTP000005,347,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 33703.0, 'date_diff_days': 19726, 'composite_score': 0.2429}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.639152
1535,PBZ-24-00027,28249.64,2024-01-05 00:00:00,CTTP001379,1194,"{'name_sim': 0.1176, 'ref_sim': 0.3333, 'amt_diff': 5589.64, 'date_diff_days': 19726, 'composite_score': 0.243}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.655834
1536,PBZ-24-00032,49541.56,2024-01-05 00:00:00,CTTP001375,686,"{'name_sim': 0.0385, 'ref_sim': 0.3077, 'amt_diff': 3798.44, 'date_diff_days': 19726, 'composite_score': 0.2019}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.671836
1537,PBZ-24-00199,-168615.0,2024-01-05 00:00:00,CTTP000005,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 170602.0, 'date_diff_days': 19726, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.722304
1539,PBZ-24-00098,26140.55,2024-01-05 00:00:00,CTTP000034,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 3480.55, 'date_diff_days': 19726, 'composite_score': 0.1713}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.796974
1540,PBZ-24-00050,0.0,2024-01-05 00:00:00,CTTP001381,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1987.0, 'date_diff_days': 19726, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.830237
1541,PBZ-24-00200,168616.8,2024-01-05 00:00:00,CTTP000005,683,"{'name_sim': 0.0385, 'ref_sim': 0.3077, 'amt_diff': 21606.8, 'date_diff_days': 19726, 'composite_score': 0.1994}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.847093
1543,PBZ-24-00655,5082.42,2024-01-05 00:00:00,CTTP001377,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2569.42, 'date_diff_days': 19726, 'composite_score': 0.2156}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.914479
1544,PBZ-24-00667,5076.42,2024-01-05 00:00:00,CTTP000256,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2563.42, 'date_diff_days': 19726, 'composite_score': 0.2157}",LOW_SCORE,AP_Team,2025-09-08T18:20:02.971975
1545,SZPBZ24+00026,5198.91,2024-01-05 00:00:00,CTTP000388,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2685.91, 'date_diff_days': 19726, 'composite_score': 0.1936}",LOW_SCORE,AP_Team,2025-09-08T18:20:03.021429
